cell	genome	process	n_tasks	n_failed	n_aborted	n_superseded	n_unresolved	realtime_hours_sum	wall_clock_hours	cpu_hours_sum	peak_rss_gb_max	rss_field	overhead_task_time_hours_sum	overhead_cpu_hours_sum	attempts	cpus	queues
v1.9.0-beta12_container_rust	Malassezia_globosa	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.2544		3.2271	1.6	rss	0.0	0.0			
v1.9.0-beta12_container_rust	Malassezia_globosa_CBS_7966	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.001		0.0014	0.054	rss	0.0	0.0			
v1.9.0-beta12_container_rust	Malassezia_globosa_CBS_7966	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.1644		0.8421	2.4	rss	0.0	0.0			
v1.9.0-beta12_container_rust	Malassezia_globosa_CBS_7966	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.3108		0.5943	0.763	rss	0.0	0.0			
v1.9.0-beta12_container_rust	Pneumocystis_murina_B123	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0017		0.0021	0.053	rss	0.0	0.0			
v1.9.0-beta12_container_rust	Pneumocystis_murina_B123	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.8383		5.4592	2.8	rss	0.0	0.0			
v1.9.0-beta12_container_rust	Rhodotorula_toruloides_NP11	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0042		0.0056	0.059	rss	0.0	0.0			
v1.9.0-beta12_container_rust	Rhodotorula_toruloides_NP11	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.8233		5.1705	4.0	rss	0.0	0.0			
v1.9.0-beta12_container_rust	Saccharomyces_cerevisiae	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.3594		4.3457	1.7	rss	0.0	0.0			
v1.9.0-beta12_container_rust	Saccharomyces_cerevisiae_S288C	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0013		0.0019	0.057	rss	0.0	0.0			
v1.9.0-beta12_container_rust	Saccharomyces_cerevisiae_S288C	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.3386		1.5522	3.2	rss	0.0	0.0			
v1.9.0-beta12_container_rust	Saccharomyces_cerevisiae_S288C	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.2017		0.512	0.862	rss	0.0	0.0			
v1.9.0-beta12_container_rust	Schizophyllum_commune	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.75		9.4485	2.6	rss	0.0	0.0			
v1.9.0-beta12_container_rust	Schizophyllum_commune_H4-8	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0056		0.0083	0.075	rss	0.0	0.0			
v1.9.0-beta12_container_rust	Schizophyllum_commune_H4-8	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.3961		2.3256	4.3	rss	0.0	0.0			
v1.9.0-beta12_container_rust	Schizophyllum_commune_H4-8	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.2364		0.555	0.789	rss	0.0	0.0			
v1.9.0-beta12_container_rust	Tilletiopsis_washingtonensis	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.6083		7.1309	1.7	rss	0.0	0.0			
v1.9.0-beta12_container_rust	Tilletiopsis_washingtonensis_MCA_4186	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0031		0.0043	0.056	rss	0.0	0.0			
v1.9.0-beta12_container_rust	Tilletiopsis_washingtonensis_MCA_4186	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.3892		1.9493	4.2	rss	0.0	0.0			
v1.9.0-beta12_container_rust	Tilletiopsis_washingtonensis_MCA_4186	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.5378		1.1686	1.3	rss	0.0	0.0			
v1.9.0-beta12_container_rust	Umbelopsis_ramanniana	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.6456		8.0404	2.2	rss	0.0	0.0			
v1.9.0-beta12_container_rust	Umbelopsis_ramanniana_AG	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0036		0.0059	0.055	rss	0.0	0.0			
v1.9.0-beta12_container_rust	Umbelopsis_ramanniana_AG	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.2828		1.5134	3.0	rss	0.0	0.0			
v1.9.0-beta12_container_rust	Umbelopsis_ramanniana_AG	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.4706		1.3519	1.1	rss	0.0	0.0			
v1.9.0-beta12_container_rust	Yarrowia_lipolytica	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.9789		11.7114	1.7	rss	0.0	0.0			
v1.9.0-beta12_container_rust	Yarrowia_lipolytica_CLIB122	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0037		0.0052	0.073	rss	0.0	0.0			
v1.9.0-beta12_container_rust	Yarrowia_lipolytica_CLIB122	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.2392		1.2401	3.7	rss	0.0	0.0			
v1.9.0-beta12_container_rust	Yarrowia_lipolytica_CLIB122	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.2756		0.9016	0.733	rss	0.0	0.0			
v1.9.0-beta12_container_rust	Zygosaccharomyces_rouxii	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.2106		2.6284	2.6	rss	0.0	0.0			
v1.9.0-beta12_container_rust	Zygosaccharomyces_rouxii_CBS_732	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0019		0.0027	0.063	rss	0.0	0.0			
v1.9.0-beta12_container_rust	Zygosaccharomyces_rouxii_CBS_732	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.2228		1.066	3.5	rss	0.0	0.0			
v1.9.0-beta12_container_rust	Zygosaccharomyces_rouxii_CBS_732	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.1506		0.3153	0.837	rss	0.0	0.0			
v1.9.0-rc1_conda	-	ASM_STATS	1	0	0	0	0	0.0167		0.0226	0.014	rss	0.0	0.0			
v1.9.0-rc1_conda	-	FETCH_RNASEQ:COLLECT_SRA_QUERY	1	0	0	0	0	0.0016		0.0001	0.003	rss	0.0	0.0			
v1.9.0-rc1_conda	-	SETUP_DBS:SETUP_AUGUSTUS_CONFIG	1	0	0	0	0	0.0063		0.0001	0.008	rss	0.0	0.0			
v1.9.0-rc1_conda	-	SETUP_DBS:SETUP_MARIADB_DATADIR	1	0	0	0	0	0.0011		0.0004	0.133	rss	0.0	0.0			
v1.9.0-rc1_conda	Allomyces_macrogynus	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0194		0.1603	2.2	rss	0.0	0.0			
v1.9.0-rc1_conda	Allomyces_macrogynus_ATCC_38327	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0059		0.0069	0.067	rss	0.0	0.0			
v1.9.0-rc1_conda	Allomyces_macrogynus_ATCC_38327	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.1131		5.5586	2.7	rss	0.0	0.0			
v1.9.0-rc1_conda	Allomyces_macrogynus_ATCC_38327	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	5.9931		29.9952	3.3	rss	0.0	0.0			
v1.9.0-rc1_conda	Aspergillus_clavatus_NRRL_1	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.002		0.004	0.061	rss	0.0	0.0			
v1.9.0-rc1_conda	Aspergillus_clavatus_NRRL_1	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.5839		10.2113	10.6	rss	0.0	0.0			
v1.9.0-rc1_conda	Aspergillus_fumigatus	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.02		0.241	2.4	rss	0.0	0.0			
v1.9.0-rc1_conda	Aspergillus_fumigatus_Af293	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0022		0.0042	0.072	rss	0.0	0.0			
v1.9.0-rc1_conda	Aspergillus_fumigatus_Af293	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.6908		3.8528	12.7	rss	0.0	0.0			
v1.9.0-rc1_conda	Aspergillus_fumigatus_Af293	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	10.4047		21.4337	8.9	rss	0.0	0.0			
v1.9.0-rc1_conda	Batrachochytrium_dendrobatidis	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.1586		2.0659	6.7	rss	0.0	0.0			
v1.9.0-rc1_conda	Batrachochytrium_dendrobatidis_JAM81	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0017		0.0031	0.057	rss	0.0	0.0			
v1.9.0-rc1_conda	Batrachochytrium_dendrobatidis_JAM81	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.5394		2.9783	4.1	rss	0.0	0.0			
v1.9.0-rc1_conda	Batrachochytrium_dendrobatidis_JAM81	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	8.8347		27.2286	6.3	rss	0.0	0.0			
v1.9.0-rc1_conda	Blastomyces_dermatitidis_ER-3	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0043		0.0081	0.1	rss	0.0	0.0			
v1.9.0-rc1_conda	Blastomyces_dermatitidis_ER-3	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	2.6322		11.6055	19.9	rss	0.0	0.0			
v1.9.0-rc1_conda	Botrytis_cinerea	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0233		0.2592	2.5	rss	0.0	0.0			
v1.9.0-rc1_conda	Botrytis_cinerea_B05.10	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0029		0.0056	0.062	rss	0.0	0.0			
v1.9.0-rc1_conda	Botrytis_cinerea_B05.10	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.7644		4.1181	13.7	rss	0.0	0.0			
v1.9.0-rc1_conda	Botrytis_cinerea_B05.10	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	5.8717		33.6388	4.5	rss	0.0	0.0			
v1.9.0-rc1_conda	Chaetomium_globosum	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0428		0.5224	2.7	rss	0.0	0.0			
v1.9.0-rc1_conda	Chaetomium_globosum_CBS_148.51	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0023		0.0045	0.074	rss	0.0	0.0			
v1.9.0-rc1_conda	Chaetomium_globosum_CBS_148.51	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.7244		4.2641	13.4	rss	0.0	0.0			
v1.9.0-rc1_conda	Chaetomium_globosum_CBS_148.51	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	1	0	0	0	1.0617		3.2561	4.2	rss	0.55	0.0			
v1.9.0-rc1_conda	Cokeromyces_recurvatus	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0347		0.3696	2.2	rss	0.0	0.0			
v1.9.0-rc1_conda	Cokeromyces_recurvatus_NRRL_2243	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.002		0.0038	0.054	rss	0.0	0.0			
v1.9.0-rc1_conda	Cokeromyces_recurvatus_NRRL_2243	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.5306		2.6464	6.4	rss	0.0	0.0			
v1.9.0-rc1_conda	Cokeromyces_recurvatus_NRRL_2243	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	8.6397		28.226	3.8	rss	0.0	0.0			
v1.9.0-rc1_conda	Colletotrichum_graminicola	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0442		0.469	3.2	rss	0.0	0.0			
v1.9.0-rc1_conda	Colletotrichum_graminicola_M1.001	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0034		0.0067	0.063	rss	0.0	0.0			
v1.9.0-rc1_conda	Colletotrichum_graminicola_M1.001	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.8469		4.9521	5.5	rss	0.0	0.0			
v1.9.0-rc1_conda	Colletotrichum_graminicola_M1.001	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	7.7747		36.4246	5.3	rss	0.0	0.0			
v1.9.0-rc1_conda	Cryptococcus_deneoformans	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0269		0.3377	3.1	rss	0.0	0.0			
v1.9.0-rc1_conda	Cryptococcus_deneoformans_JEC21	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0027		0.0026	0.057	rss	0.0	0.0			
v1.9.0-rc1_conda	Cryptococcus_deneoformans_JEC21	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.5764		2.645	5.1	rss	0.0	0.0			
v1.9.0-rc1_conda	Cryptococcus_deneoformans_JEC21	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	9.6328		21.404	5.7	rss	0.0	0.0			
v1.9.0-rc1_conda	Cryptococcus_neoformans	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0211		0.2512	2.2	rss	0.0	0.0			
v1.9.0-rc1_conda	Cryptococcus_neoformans_H99	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0027		0.0025	0.062	rss	0.0	0.0			
v1.9.0-rc1_conda	Cryptococcus_neoformans_H99	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.5072		2.1075	5.5	rss	0.0	0.0			
v1.9.0-rc1_conda	Cryptococcus_neoformans_H99	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	4.5331		17.1939	9.0	rss	0.0	0.0			
v1.9.0-rc1_conda	Cystobasidium_minutum_MCA_4210	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0014		0.0028	0.066	rss	0.0	0.0			
v1.9.0-rc1_conda	Cystobasidium_minutum_MCA_4210	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.2064		5.7726	15.0	rss	0.0	0.0			
v1.9.0-rc1_conda	Dactylellina_haptotyla_CBS_200.50	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0025		0.0049	0.06	rss	0.0	0.0			
v1.9.0-rc1_conda	Dactylellina_haptotyla_CBS_200.50	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.1383		5.3581	2.4	rss	0.0	0.0			
v1.9.0-rc1_conda	Drepanopeziza_brunnea	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0289		0.396	2.9	rss	0.0	0.0			
v1.9.0-rc1_conda	Drepanopeziza_brunnea_MB_m1	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0034		0.0066	0.074	rss	0.0	0.0			
v1.9.0-rc1_conda	Drepanopeziza_brunnea_MB_m1	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.5981		3.6176	8.1	rss	0.0	0.0			
v1.9.0-rc1_conda	Drepanopeziza_brunnea_MB_m1	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	1	0	0	0	0.0002		0.0	0.0		0.55	0.0			
v1.9.0-rc1_conda	Eremothecium_gossypii_ATCC_10895	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0013		0.0013	0.003	rss	0.0	0.0			
v1.9.0-rc1_conda	Eremothecium_gossypii_ATCC_10895	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	3.3547		9.8763	3.9	rss	0.0	0.0			
v1.9.0-rc1_conda	Fusarium_oxysporum	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0864		1.0533	5.6	rss	0.0	0.0			
v1.9.0-rc1_conda	Fusarium_oxysporum_4287	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.004		0.008	0.084	rss	0.0	0.0			
v1.9.0-rc1_conda	Fusarium_oxysporum_4287	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.9672		5.4919	7.2	rss	0.0	0.0			
v1.9.0-rc1_conda	Fusarium_oxysporum_4287	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	1	0	0	0	0.0001		0.0	0.003	rss	0.55	0.0			
v1.9.0-rc1_conda	Fusarium_verticillioides	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0339		0.414	3.5	rss	0.0	0.0			
v1.9.0-rc1_conda	Fusarium_verticillioides_7600	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0028		0.0055	0.071	rss	0.0	0.0			
v1.9.0-rc1_conda	Fusarium_verticillioides_7600	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.8219		4.501	14.3	rss	0.0	0.0			
v1.9.0-rc1_conda	Fusarium_verticillioides_7600	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	6.7389		34.1527	4.9	rss	0.0	0.0			
v1.9.0-rc1_conda	Gaeumannomyces_tritici	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0208		0.2857	2.6	rss	0.0	0.0			
v1.9.0-rc1_conda	Gaeumannomyces_tritici_R3-111a-1	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0033		0.0056	0.085	rss	0.0	0.0			
v1.9.0-rc1_conda	Gaeumannomyces_tritici_R3-111a-1	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.0067		5.4652	4.6	rss	0.0	0.0			
v1.9.0-rc1_conda	Gaeumannomyces_tritici_R3-111a-1	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	6.0567		33.0088	4.6	rss	0.0	0.0			
v1.9.0-rc1_conda	Kluyveromyces_lactis	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0114		0.1407	1.2	rss	0.0	0.0			
v1.9.0-rc1_conda	Kluyveromyces_lactis_NRRL_Y-1140	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0009		0.0016	0.061	rss	0.0	0.0			
v1.9.0-rc1_conda	Kluyveromyces_lactis_NRRL_Y-1140	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.605		2.6644	2.6	rss	0.0	0.0			
v1.9.0-rc1_conda	Kluyveromyces_lactis_NRRL_Y-1140	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	1.9239		5.2561	7.5	rss	0.0	0.0			
v1.9.0-rc1_conda	Laccaria_bicolor_S238N-H82	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0039		0.0074	0.062	rss	0.0	0.0			
v1.9.0-rc1_conda	Laccaria_bicolor_S238N-H82	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	3.0422		14.4536	4.6	rss	0.0	0.0			
v1.9.0-rc1_conda	Lachancea_thermotolerans	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0086		0.1015	1.1	rss	0.0	0.0			
v1.9.0-rc1_conda	Lachancea_thermotolerans_CBS_6340	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0009		0.0016	0.053	rss	0.0	0.0			
v1.9.0-rc1_conda	Lachancea_thermotolerans_CBS_6340	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.3497		1.9259	5.0	rss	0.0	0.0			
v1.9.0-rc1_conda	Lachancea_thermotolerans_CBS_6340	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	1	0	0	0	0.0		0.0	0.003	rss	0.55	0.0			
v1.9.0-rc1_conda	Leptographium_clavigerum_kw1407	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.004		0.0038	0.068	rss	0.0	0.0			
v1.9.0-rc1_conda	Leptographium_clavigerum_kw1407	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.8314		11.2667	5.6	rss	0.0	0.0			
v1.9.0-rc1_conda	Letharia_columbiana_WasteWater2	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0036		0.0068	0.057	rss	0.0	0.0			
v1.9.0-rc1_conda	Letharia_columbiana_WasteWater2	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.1214		6.0196	2.5	rss	0.0	0.0			
v1.9.0-rc1_conda	Lipomyces_tetrasporus	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0406		0.5005	2.9	rss	0.0	0.0			
v1.9.0-rc1_conda	Lipomyces_tetrasporus_NRRL_Y-64009	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0018		0.0029	0.06	rss	0.0	0.0			
v1.9.0-rc1_conda	Lipomyces_tetrasporus_NRRL_Y-64009	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.4042		2.1013	8.1	rss	0.0	0.0			
v1.9.0-rc1_conda	Lipomyces_tetrasporus_NRRL_Y-64009	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	1	0	0	0	0.8222		2.035	4.0	rss	0.55	0.0			
v1.9.0-rc1_conda	Malassezia_globosa	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0098		0.1179	1.5	rss	0.0	0.0			
v1.9.0-rc1_conda	Malassezia_globosa_CBS_7966	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0027		0.0013	0.049	rss	0.0	0.0			
v1.9.0-rc1_conda	Malassezia_globosa_CBS_7966	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.4478		2.0526	1.9	rss	0.0	0.0			
v1.9.0-rc1_conda	Malassezia_globosa_CBS_7966	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	3.3008		8.0705	6.0	rss	0.0	0.0			
v1.9.0-rc1_conda	Malassezia_sympodialis	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0124		0.1081	0.755	rss	0.0	0.0			
v1.9.0-rc1_conda	Malassezia_sympodialis_ATCC_42132	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.003		0.002	0.049	rss	0.0	0.0			
v1.9.0-rc1_conda	Malassezia_sympodialis_ATCC_42132	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.3089		1.5525	2.7	rss	0.0	0.0			
v1.9.0-rc1_conda	Malassezia_sympodialis_ATCC_42132	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	1.3225		7.0621	2.7	rss	0.0	0.0			
v1.9.0-rc1_conda	Mixia_osmundae_IAM_14324	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0013		0.0019	0.041	rss	0.0	0.0			
v1.9.0-rc1_conda	Mixia_osmundae_IAM_14324	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.4994		4.9902	3.6	rss	0.0	0.0			
v1.9.0-rc1_conda	Morchella_importuna	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0653		0.9023	6.7	rss	0.0	0.0			
v1.9.0-rc1_conda	Morchella_importuna_M04M26	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0037		0.007	0.072	rss	0.0	0.0			
v1.9.0-rc1_conda	Morchella_importuna_M04M26	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	2	0	0	0	3.6458	3.6504	19.662	9.6	peak_rss	0.1364	0.0	1	8	epyc
v1.9.0-rc1_conda	Morchella_sextelata	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0603		0.7441	4.2	rss	0.0	0.0			
v1.9.0-rc1_conda	Morchella_sextelata_SCLS	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0035		0.0069	0.066	rss	0.0	0.0			
v1.9.0-rc1_conda	Morchella_sextelata_SCLS	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.9819		5.3938	7.2	rss	0.0	0.0			
v1.9.0-rc1_conda	Morchella_sextelata_SCLS	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	8.6189		52.3856	23.9	rss	0.0	0.0			
v1.9.0-rc1_conda	Mucor_mucedo	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0211		0.2251	2.3	rss	0.0	0.0			
v1.9.0-rc1_conda	Mucor_mucedo_NRRL_3635	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.003		0.0059	0.048	rss	0.0	0.0			
v1.9.0-rc1_conda	Mucor_mucedo_NRRL_3635	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.7033		3.4196	4.4	rss	0.0	0.0			
v1.9.0-rc1_conda	Mucor_mucedo_NRRL_3635	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	10.5406		28.5754	3.2	rss	0.0	0.0			
v1.9.0-rc1_conda	Nakaseomyces_glabratus_CBS_138	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0009		0.0016	0.047	rss	0.0	0.0			
v1.9.0-rc1_conda	Nakaseomyces_glabratus_CBS_138	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.0175		4.9959	5.6	rss	0.0	0.0			
v1.9.0-rc1_conda	Orbilia_oligospora	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0217		0.2818	2.8	rss	0.0	0.0			
v1.9.0-rc1_conda	Orbilia_oligospora_ATCC_24927	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0028		0.0052	0.076	rss	0.0	0.0			
v1.9.0-rc1_conda	Orbilia_oligospora_ATCC_24927	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.7822		4.3711	9.8	rss	0.0	0.0			
v1.9.0-rc1_conda	Orbilia_oligospora_ATCC_24927	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	16.7472		31.7695	6.5	rss	0.0	0.0			
v1.9.0-rc1_conda	Parastagonospora_nodorum	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0297		0.3849	3.9	rss	0.0	0.0			
v1.9.0-rc1_conda	Parastagonospora_nodorum_SN15	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0026		0.0048	0.08	rss	0.0	0.0			
v1.9.0-rc1_conda	Parastagonospora_nodorum_SN15	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.4681		2.799	4.3	rss	0.0	0.0			
